Department,Service Code,Service Name,Amount,Description,Category,Workflow Type,Requires Visit,Requires Consultation,Auto Bill,Bill Timing,Allowed Roles,Is Active
PHARMACY,PHARM-0768,Pink Cannular,500.00,Pink Cannular,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0769,PIOGLITAZONE 15MG,55.00,PIOGLITAZONE 15MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0770,PIOGLITAZONE 30MG,70.00,PIOGLITAZONE 30MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0771,Piperacillin tazobactam iv inj 4.5mg,14000.00,Piperacillin tazobactam iv inj 4.5mg,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0772,PIRITON,20.00,PIRITON,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0773,PIRITON SYRUP,3750.00,PIRITON SYRUP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0774,PIROXICAM 20MG,50.00,PIROXICAM 20MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0775,PLASTER 4 INCH,6500.00,PLASTER 4 INCH,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0776,Plastibell 1.4 (for Circumcision),1500.00,Plastibell 1.4 (for Circumcision),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0777,PODOPHYLLIN PAINT 100ML (5ML),1200.00,PODOPHYLLIN PAINT 100ML (5ML),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0778,Polio,200.00,Polio,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0779,POLYAMIN CAPSULE,45.00,POLYAMIN CAPSULE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0780,POLYCROL FORTE GEL 100MLS,1200.00,POLYCROL FORTE GEL 100MLS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0781,POLYFORT SYRUP,420.00,POLYFORT SYRUP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0782,POSTINOR TAB,500.00,POSTINOR TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0783,POTASSIUM CHLORIDE INJECTION 15MG/10ML,9000.00,POTASSIUM CHLORIDE INJECTION 15MG/10ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0784,POWERCEF INJ 1G,1366.00,POWERCEF INJ 1G,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0785,POWERCEF INJ 250MG,570.00,POWERCEF INJ 250MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0786,POWERCEF INJ 500MG,800.00,POWERCEF INJ 500MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0787,PRAZIQUANTEL 600MG,200.00,PRAZIQUANTEL 600MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0788,Prednisolone 30mg,13000.00,Prednisolone 30mg,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0789,PREDNISOLONE 5MG,200.00,PREDNISOLONE 5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0790,PREGABALIN,25000.00,PREGABALIN,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0791,PREGNYL 5000IU INJ,2500.00,PREGNYL 5000IU INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0792,PREMPACK-C 1.25MG,102.00,PREMPACK-C 1.25MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0793,PRIMALAR,100.00,PRIMALAR,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0794,PRIMOGYN DEPOT INJ 10MG,601.00,PRIMOGYN DEPOT INJ 10MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0795,PRIMOLUT N 5MG,1000.00,PRIMOLUT N 5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0796,PROCARBAZINE 50MG TABLET,381.00,PROCARBAZINE 50MG TABLET,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0797,PROGUANIL (RELUDRINE) 100MG (PER TAB),180.00,PROGUANIL (RELUDRINE) 100MG (PER TAB),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0798,PROJESTERONE (EUGEST) 400MG SOFTGELS (PER CARD),20000.00,PROJESTERONE (EUGEST) 400MG SOFTGELS (PER CARD),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0799,Projestone 100mg/2ml,8000.00,Projestone 100mg/2ml,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0800,PROMETHAZINE 25MG,600.00,PROMETHAZINE 25MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0801,PROMETHAZINE 50MG INJ,1000.00,PROMETHAZINE 50MG INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0802,PROMETHAZINE 5MG/5MG ELIXIR,600.00,PROMETHAZINE 5MG/5MG ELIXIR,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0803,PROMETHAZINE 5MG/5ML ELIXIR,500.00,PROMETHAZINE 5MG/5ML ELIXIR,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0804,PROPANOLOL 40MG,100.00,PROPANOLOL 40MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0805,PROSCAR TAB 5MG,300.00,PROSCAR TAB 5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0806,PROSURIN XL 400MG TAB,350.00,PROSURIN XL 400MG TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0807,PROVIRON 25 MG,60.00,PROVIRON 25 MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0808,PROXEED,75000.00,PROXEED,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0809,PTHALYLSUPLPHATIAZOLE 500MG,10.00,PTHALYLSUPLPHATIAZOLE 500MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0810,PULMICORT TURBOHALER,4800.00,PULMICORT TURBOHALER,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0811,PYRAZINAMIDE 500MG,12.00,PYRAZINAMIDE 500MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0812,PYRAZINAMIDE SYRUP,380.00,PYRAZINAMIDE SYRUP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0813,PYRIDOXINE 50MG,200.00,PYRIDOXINE 50MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0814,QUESTRAN POWDER 4G,320.00,QUESTRAN POWDER 4G,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0815,QUINICEF 250MG TAB,100.00,QUINICEF 250MG TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0816,QUININE 300MG TABS (PER CARD),2300.00,QUININE 300MG TABS (PER CARD),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0817,QUININE 600MG INJECTION (PER AMPOULE),1300.00,QUININE 600MG INJECTION (PER AMPOULE),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0818,QUININE SYRUP 200MLS,1000.00,QUININE SYRUP 200MLS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0819,RAMIPRIL 2.5MG,20.00,RAMIPRIL 2.5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0820,RAMIPRIL 5MG,35.00,RAMIPRIL 5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0821,Ranferon big bottle,1000.00,Ranferon big bottle,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0822,Ranferon small bottle,500.00,Ranferon small bottle,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0823,RANFERON-12,15.00,RANFERON-12,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0824,RANITIDINE 150MG,20.00,RANITIDINE 150MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0825,RANITIDINE 300MG,38.00,RANITIDINE 300MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0826,RANITIDINE INJ,600.00,RANITIDINE INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0827,RAPICLAV 625MG,200.00,RAPICLAV 625MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0828,RAPIDFLOX 500MG TAB,100.00,RAPIDFLOX 500MG TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0829,RECORMON (ERYTHROPOIETIN 400IU),25000.00,RECORMON (ERYTHROPOIETIN 400IU),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0830,REGROTON,35.00,REGROTON,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0831,RELCER SUSPENSION 180ML,1500.00,RELCER SUSPENSION 180ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0832,RETIN A CREAM,2000.00,RETIN A CREAM,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0833,RIFAMPICIN 300MG CAP,50.00,RIFAMPICIN 300MG CAP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0834,RIFAMPICIN SUSP 100MLS,420.00,RIFAMPICIN SUSP 100MLS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0835,RIFAMPICIN SUSP 60MLS,310.00,RIFAMPICIN SUSP 60MLS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0836,RINGER'S LACTATE,1500.00,RINGER'S LACTATE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0837,RISPERDAL 3MG TAB,45.00,RISPERDAL 3MG TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0838,ROCEPHINE 1G,20000.00,ROCEPHINE 1G,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0839,ROLUX SUSP,1200.00,ROLUX SUSP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0840,ROPHEX 1G INJ,750.00,ROPHEX 1G INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0841,ROSART 50MG TAB,85.00,ROSART 50MG TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0842,ROSUVASTATIN,40000.00,ROSUVASTATIN,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0843,ROTAVIRUS VACCINE,28000.00,ROTAVIRUS VACCINE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0844,ROVAMYCIN 3MU,210.00,ROVAMYCIN 3MU,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0845,ROVIGON,23.00,ROVIGON,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0846,ROXID 150MG TAB,55.00,ROXID 150MG TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0847,Rulox tablets (PER CARD),200.00,Rulox tablets (PER CARD),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0848,SABRESTEN CREAM (DERMAL),520.00,SABRESTEN CREAM (DERMAL),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0849,SABRESTEN CREAM DERMAL,298.00,SABRESTEN CREAM DERMAL,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0850,SABRESTEN VAG CREAM,680.00,SABRESTEN VAG CREAM,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0851,SALBUTAMOL 5MG NEBULE,1500.00,SALBUTAMOL 5MG NEBULE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0852,SALBUTAMOL SYRUP,1000.00,SALBUTAMOL SYRUP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0853,SALICYCLIC ACID OINT 20% -SMALL BOT,135.00,SALICYCLIC ACID OINT 20% -SMALL BOT,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0854,SALICYLIC ACID OINT 20%,650.00,SALICYLIC ACID OINT 20%,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0855,SALICYLIC ACID OINT 50%,700.00,SALICYLIC ACID OINT 50%,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0856,SALINE NASAL DROP,320.00,SALINE NASAL DROP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0857,SANATOGEN KIDS,50.00,SANATOGEN KIDS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0858,SANATOGEN M/VIT GOLD,70.00,SANATOGEN M/VIT GOLD,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0859,SC CETRORELIX 0.25iu,28000.00,SC CETRORELIX 0.25iu,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0860,SCHERIPROCT SUPPOSITORY,95.00,SCHERIPROCT SUPPOSITORY,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0861,SECNIDAZOLE 500MG,1400.00,SECNIDAZOLE 500MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0862,SERETIDE DISKUS 50/100 -CHILDREN,3350.00,SERETIDE DISKUS 50/100 -CHILDREN,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0863,SERETIDE DISKUS 50/250 -ADULT,7000.00,SERETIDE DISKUS 50/250 -ADULT,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0864,SIMVOR 20MG TAB,20.00,SIMVOR 20MG TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0865,Sine Inserter,3000.00,Sine Inserter,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0866,SINERTIN 625MG TABLET,105.00,SINERTIN 625MG TABLET,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0867,SINUFED,3000.00,SINUFED,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0868,SIRDALUD 2MG TAB,200.00,SIRDALUD 2MG TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0869,SKINEAL CREAM 15GM,800.00,SKINEAL CREAM 15GM,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0870,SLOW –K 600MG,500.00,SLOW –K 600MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0871,SODIUM BICARBONATE 8.4% INJ,1000.00,SODIUM BICARBONATE 8.4% INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0872,SODIUM CHROMOGLYCATE EYE DROP,750.00,SODIUM CHROMOGLYCATE EYE DROP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0873,SODIUM VALPROATE SYR 200MG/5ML,4220.00,SODIUM VALPROATE SYR 200MG/5ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0874,SOFRATULLE  600/PKT,500.00,SOFRATULLE  600/PKT,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0875,SOLFAC IMPREGNATION KIT,292.00,SOLFAC IMPREGNATION KIT,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0876,SOLUSET,7500.00,SOLUSET,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0877,SPARFLOXACIN 200MG TAB,75.00,SPARFLOXACIN 200MG TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0878,SPERSADEXOLINE EYE DROP,1500.00,SPERSADEXOLINE EYE DROP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0879,SPIRONOLACTONE 25MG,50.00,SPIRONOLACTONE 25MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0880,SPORANOX CAP 100MG,70.00,SPORANOX CAP 100MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0881,SPORIDEX SYRUP,1500.00,SPORIDEX SYRUP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0882,STARXON 1000MG,1460.00,STARXON 1000MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0883,STEMETIL 5MG,50.00,STEMETIL 5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0884,STERI -TIN TULLE,72.00,STERI -TIN TULLE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0885,sterile Glove,800.00,sterile Glove,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0886,Sterile Trocar,1000.00,Sterile Trocar,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0887,Sterile Water,500.00,Sterile Water,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0888,STREPSIL LOZENGES,80.00,STREPSIL LOZENGES,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0889,STUGERON 25MG,250.00,STUGERON 25MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0890,STUGERON 50MG,500.00,STUGERON 50MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0891,SULPHUR OINTMENT 25G,120.00,SULPHUR OINTMENT 25G,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0892,Sunction Cathether Y-Type 4.7mm (14Fr)/500mm,1200.00,Sunction Cathether Y-Type 4.7mm (14Fr)/500mm,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0893,SUPIROCIN OINTMENT,1400.00,SUPIROCIN OINTMENT,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0894,SUPRADYN CAP,76.00,SUPRADYN CAP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0895,SUPRAMULT SYRUP,800.00,SUPRAMULT SYRUP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0896,SUSP MIRAFIX CEFIXIME 100MG/5ML (HMO),4500.00,SUSP MIRAFIX CEFIXIME 100MG/5ML (HMO),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
